"docid"	"segmentid"	"text"	"ANNOTATOR1"	"ANNOTATOR2"	"MERGED"
"masc_jokes7.txt"	"106"	"Five minutes later:"	"NONE"	"NONE"	"NONE"
"masc_jokes7.txt"	"107"	"""Da-ad..."""	"NONE"	"NONE"	"NONE"
"masc_jokes7.txt"	"108"	"""What?"""	"NONE"	"NONE"	"NONE"
"masc_jokes7.txt"	"109"	"""I'm thirsty."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes7.txt"	"110"	"Can you bring me a drink of water?"""	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"111"	"""No."	"NONE"	"NONE"	"NONE"
"masc_jokes7.txt"	"112"	"You had your chance."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes7.txt"	"113"	"Lights out."""	"NONE"	"NONE"	"NONE"
"masc_jokes7.txt"	"114"	"Five minutes later: ""Da-aaaad..."""	"NONE"	"NONE"	"NONE"
"masc_jokes7.txt"	"115"	"""I'm THIRSTY."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes7.txt"	"116"	"Can I have a drink of water??"""	"DYNAMIC"	"STATIVE"	"BOTH"
"masc_jokes7.txt"	"117"	"""I told you NO!"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"118"	"If you ask again,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"119"	"I'll have to spank you!!"""	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_jokes7.txt"	"120"	"Five minutes later... ""Daaaa-aaaad..."""	"NONE"	"NONE"	"NONE"
"masc_jokes7.txt"	"121"	"""WHAT??!!"""	"NONE"	"NONE"	"NONE"
"masc_jokes7.txt"	"122"	"""When you come in to spank me, can you bring me a drink of water?"""	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"123"	""	"NONE"	"NONE"	"NONE"
"masc_jokes7.txt"	"124"	"An exasperated mother, whose son was always getting into mischief,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"125"	"finally asked him,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"126"	"""How do you expect to get into Heaven?"""	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes7.txt"	"127"	"The boy thought it over"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"128"	"and said,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"129"	"""Well, I'll just run in and out and in"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"130"	"and out and keep slamming the door"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"131"	"until St. Peter says 'For Heaven's sake, Jimmy,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"132"	"come in"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"133"	"or stay out!'"""	"DYNAMIC"	"STATIVE"	"BOTH"
"masc_jokes7.txt"	"134"	""	"NONE"	"NONE"	"NONE"
"masc_jokes7.txt"	"135"	"One summer evening during a violent thunderstorm a mother was tucking her small boy into bed."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"136"	"She was about to turn off the light"	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_jokes7.txt"	"137"	"when he asked with a tremor in his voice,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"138"	"""Mommy, will you sleep with me tonight?"""	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"139"	"The mother smiled"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"140"	"and gave him a reassuring hug."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"141"	"I can't, dear,"" she said."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"142"	"""I have to sleep in Daddy's room."""	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_jokes7.txt"	"143"	"Little voice: ""The big sissy."""	"NONE"	"NONE"	"NONE"
"masc_jokes7.txt"	"144"	""	"NONE"	"NONE"	"NONE"
"masc_jokes7.txt"	"145"	"A mother took her three-year-old daughter to church for the first time."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"146"	"The church lights were lowered,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"147"	"and then the choir came down the aisle,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"148"	"carrying lighted candles."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"149"	"All was quiet"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes7.txt"	"150"	"until the little one started to sing in a loud voice, ""Happy birthday to you."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"151"	"Happy"	"NONE"	"NONE"	"NONE"
"masc_jokes7.txt"	"152"	"birthday to you..."""	"NONE"	"NONE"	"NONE"
"masc_jokes7.txt"	"153"	""	"NONE"	"NONE"	"NONE"
"masc_jokes7.txt"	"154"	"It was that time during the Sunday morning service for ""the children's sermon,"""	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes7.txt"	"155"	"and all the children were invited to come forward."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"156"	"One little girl was wearing a particularly pretty dress"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes7.txt"	"157"	"and, as she sat down,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"158"	"the pastor leaned over"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"159"	"and said to her,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"160"	"""That is a very pretty dress."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes7.txt"	"161"	"Is it your Easter dress?"""	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes7.txt"	"162"	"The little girl replied, directly into the pastor's clip-on microphone,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"163"	"""Yes, and my Mom says"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"164"	"it's a bitch to iron."""	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes7.txt"	"165"	""	"NONE"	"NONE"	"NONE"
"masc_jokes7.txt"	"166"	"Finding one of her students"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"167"	"making faces at others on the playground,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"168"	"Ms. Smith stopped to gently reprove the child."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"169"	"Smiling sweetly,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"170"	"the Sunday School teacher said,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"171"	"""Bobby, when I as a child I was told"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"172"	"that if I made ugly faces,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"173"	"it would freeze"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"174"	"and I would stay like that."""	"DYNAMIC"	"STATIVE"	"BOTH"
"masc_jokes7.txt"	"175"	"Bobby looked up"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"176"	"and replied,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"177"	"""Well, Ms. Smith, you can't say"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes7.txt"	"178"	"you weren't warned."""	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"0"	"Standards"	"NONE"	"NONE"	"NONE"
"masc_jokes8.txt"	"1"	""	"NONE"	"NONE"	"NONE"
"masc_jokes8.txt"	"2"	"An American, traveling on a train in Europe,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"3"	"met a Cuban tobacco grower, a Russian vodka distiller and a lawyer."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"4"	"While they were talking business, the Cuban took out four cigars"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"5"	"and passed them around."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"6"	"After lighting his own cigar, the Cuban took one drag"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"7"	"and then threw it out the window,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"8"	"explaining"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"9"	"that cigars were of no consequence in his country"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"10"	"since there was such an abundance of them."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"11"	"After dinner, the Russian passed out bottles of vodka."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"12"	"After taking just one swig,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"13"	"he threw the bottle out the window,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"14"	"explaining"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"15"	"that vodka was of no consequence since, in Russia,"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"16"	"it was so plentiful."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"17"	"The American businessman sat in quiet contemplation for several minutes"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"18"	"then arose and threw the lawyer out the window."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"19"	""	"NONE"	"NONE"	"NONE"
"masc_jokes8.txt"	"20"	"If You Must..."	"NONE"	"STATIVE"	"NONE"
"masc_jokes8.txt"	"21"	""	"NONE"	"NONE"	"NONE"
"masc_jokes8.txt"	"22"	"A vampire bat came flapping in from the night"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"23"	"covered in fresh blood"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"24"	"and parked himself on the roof of the cave to get some sleep."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"25"	"Pretty soon all the other bats smelled the blood"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"26"	"and began hassling him about where he got it."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"27"	"He told them to knock it off"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"28"	"and let him get some sleep"	"NONE"	"NONE"	"NONE"
"masc_jokes8.txt"	"29"	"but they persisted in hassling him to no end"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"30"	"until finally he gave in."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"31"	"""OK!"""	"NONE"	"NONE"	"NONE"
"masc_jokes8.txt"	"32"	"he said with exasperation,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"33"	"""Follow me."""	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"34"	"and he flew out of the cave"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"35"	"with hundreds of bats following close behind him."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"36"	"Down through the valley they went, across the river and into the deep forest."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"37"	"Finally he slowed down"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"38"	"and all the other bats excitedly gathered around him."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"39"	"""Do you see that tree over there?"""	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_jokes8.txt"	"40"	"he asked."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"41"	"""Yes, yes, yes!"""	"NONE"	"NONE"	"NONE"
"masc_jokes8.txt"	"42"	"the other bats all screamed in a frenzy."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"43"	"""Good,"" said the first bat,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"44"	"""Because I DIDN'T!"""	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"45"	""	"NONE"	"NONE"	"NONE"
"masc_jokes8.txt"	"46"	"666 (Which is the number of the Anti-Christ)"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"47"	"There is something very sinister about this."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"48"	"666 is exactly 2.138 times the height of the pyramid of Cheops"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"49"	"and if we multiply the height of the pyramid by 3.36 million,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"50"	"we get the EXACT, let me repeat that - EXACT - distance to the moon."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"51"	"This next part is much more than mere coincidence"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"52"	": if you drop the zeros off 3.36 million"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"53"	"and then add the first 3 to the 36,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"54"	"you get a figure"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"55"	"which is EXACTLY equal to the age"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"56"	"that Bill Gates would have been on his 39th birthday."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"57"	"This provides CONCLUSIVE proof"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"58"	"that Bill Gates is either an extraterrestrial or a pyramid."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"59"	""	"NONE"	"NONE"	"NONE"
"masc_jokes8.txt"	"60"	"Copyright Explained"	"NONE"	"DYNAMIC"	"NONE"
"masc_jokes8.txt"	"61"	"When you write copy"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"62"	"you have the right to copyright the copy you write,"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"63"	"if the copy is right."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"64"	"If however, your copy falls over, you must right your copy."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"65"	"If you write religious services"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"66"	"you write rite,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"67"	"and have the right to copyright the rite"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"68"	"you write."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"69"	"Very conservative people write right copy,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"70"	"and have the right to copyright the right copy"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"71"	"they write."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"72"	"A right wing cleric would write right rite,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"73"	"and has the right to copyright the right rite he has the right to write."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"74"	"His editor has the job"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"75"	"of making the right rite copy"	"NONE"	"NONE"	"NONE"
"masc_jokes8.txt"	"76"	"right before the copyright can be right."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"77"	"Should Mr Wright decide to write right rite,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"78"	"then Wright would write right rite,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"79"	"which Wright has the right to copyright."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"80"	"Duplicating that rite would copy Wright right rite,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"81"	"and violate copyright,"	"DYNAMIC"	"NONE"	"NONE"
"masc_jokes8.txt"	"82"	"which Wright would have the right to right."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"83"	"Right?"	"NONE"	"NONE"	"NONE"
"masc_jokes8.txt"	"84"	""	"NONE"	"NONE"	"NONE"
"masc_jokes8.txt"	"85"	"Old Hermit"	"NONE"	"NONE"	"NONE"
"masc_jokes8.txt"	"86"	"An old guy who'd spent his whole life as a recluse in the desert goes to visit a friend."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"87"	"He'd never seen a train in his life,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"88"	"but on his way he happens upon a railroad track."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"89"	"Standing alongside the track,"	"STATIVE"	"BOTH"	"BOTH"
"masc_jokes8.txt"	"90"	"wondering"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"91"	"what the heck it was,"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"92"	"he hears a loud whistle."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"93"	"Looking around,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"94"	"he sees a train bearing down on him like something out of the Apocalypse."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"95"	"The train just nudges him a glancing blow,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"96"	"but it still flips him into an arroyo,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"97"	"where his head smacks up against a rock"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"98"	"and knocks him colder'n a witch's heart."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"99"	"A while later he gets up,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"100"	"tenderly feeling the bump on his head"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"101"	"and shrugging off the dust,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"102"	"and continues onto his friend's house,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"103"	"the whole time wondering"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"104"	"what the devil that big darn thing was that nearly killed him."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"105"	"His friend greets him,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"106"	"puts on a kettle of tea,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"107"	"and they start swapping old lies."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"108"	"A few minutes later, the tea kettle starts whistling like crazy on the stove"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"109"	"and the hermit jumps up in a panic, grabs a chair and pounds the whistling tea kettle flatter'n a pancake."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"110"	"Amazed, his friend asks,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"111"	"""What the hell did you do that for?"""	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"112"	"The hermit says,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"113"	"""Man, those suckers're dangerous."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"114"	"You gotta kill 'em"	"DYNAMIC"	"STATIVE"	"BOTH"
"masc_jokes8.txt"	"115"	"when they're small!"""	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"116"	""	"NONE"	"NONE"	"NONE"
"masc_jokes8.txt"	"117"	"Every Morning"	"NONE"	"NONE"	"NONE"
"masc_jokes8.txt"	"118"	"Every morning an antelope wakes up knowing"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"119"	"it has to outrun the fastest"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"120"	"cougar or it will be killed."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"121"	"Every morning a cougar wakes up knowing"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"122"	"it has to outrun the slowest antelope"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"123"	"or it will starve."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"124"	"So, whether you're a cougar or an antelope,"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"125"	"when the sun comes up,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"126"	"you'd better hit the ground running."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"127"	""	"NONE"	"NONE"	"NONE"
"masc_jokes8.txt"	"128"	"Comin' and Goin'"	"NONE"	"DYNAMIC"	"NONE"
"masc_jokes8.txt"	"129"	"There's this guy"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"130"	"who had been lost and walking in the desert for about 2 weeks."	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_jokes8.txt"	"131"	"One hot day, he sees the home of a missionary."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"132"	"Tired and weak, he crawls up to the house"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"133"	"and collapses on the doorstep."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"134"	"The missionary finds him and nurses him back to health."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"135"	"Feeling better,"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"136"	"the man asks the missionary for directions to the nearest town."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"137"	"On his way out the back door, he sees this horse."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"138"	"He goes back into the house"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"139"	"and asks the missionary,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"140"	"""Could I borrow your horse"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"141"	"and give it back"	"DYNAMIC"	"NONE"	"NONE"
"masc_jokes8.txt"	"142"	"when I reach the town?"""	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"143"	"The missionary says, ""Sure"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"144"	"but there is a special thing about this horse."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_jokes8.txt"	"145"	"You have to say '"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"146"	"Thank God' to make it go and 'Amen' to make it stop."""	"NONE"	"NONE"	"NONE"
"masc_jokes8.txt"	"147"	"Not paying much attention,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"148"	"the man says, ""Sure, OK."""	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"149"	"So he gets on the horse"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"150"	"and says,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"151"	"""Thank God"""	"NONE"	"DYNAMIC"	"NONE"
"masc_jokes8.txt"	"152"	"and the horse starts walking."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"153"	"Then he says,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"154"	"""Thank God,"	"NONE"	"DYNAMIC"	"NONE"
"masc_jokes8.txt"	"155"	"thank God,"""	"NONE"	"DYNAMIC"	"NONE"
"masc_jokes8.txt"	"156"	"and the horse starts trotting."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"157"	"Feeling really brave, the man says,"	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_jokes8.txt"	"158"	"""Thank God,"	"NONE"	"DYNAMIC"	"NONE"
"masc_jokes8.txt"	"159"	"thank God,"	"NONE"	"DYNAMIC"	"NONE"
"masc_jokes8.txt"	"160"	"thank God,"	"NONE"	"DYNAMIC"	"NONE"
"masc_jokes8.txt"	"161"	"thank God,"	"NONE"	"DYNAMIC"	"NONE"
"masc_jokes8.txt"	"162"	"thank God"""	"NONE"	"DYNAMIC"	"NONE"
"masc_jokes8.txt"	"163"	"and the horse just about takes off."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"164"	"Pretty soon he sees this cliff coming up"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"165"	"and he's doing everything"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"166"	"he can to make the horse stop."	"NONE"	"NONE"	"NONE"
"masc_jokes8.txt"	"167"	"""Whoa, stop, hold on!!!!"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"168"	"""Finally he remembers, ""Amen!!"""	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_jokes8.txt"	"169"	"and the horse skids to a stop 4 inches from the edge of the cliff."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
